reversion_fraction,state_exit,minimum_logit_residual,maximum_selected_entry_latency,maximum_inning,side_filter,trades,pnl,capital,roi,reversion_exits,thesis_invalidations,timeout_exits,fold_1_trades,fold_1_pnl,fold_1_roi,fold_2_trades,fold_2_pnl,fold_2_roi,fold_3_trades,fold_3_pnl,fold_3_roi,minimum_fold_trades,profitable_folds,worst_fold_roi
0.75,none,0.08,5.0,8,no,11,-1.126104213060736,110.0,-0.010237311027824872,2,1,8,5,-4.451836451836451,-0.08903672903672902,2,-0.21739130434782628,-0.010869565217391314,4,3.5431235431235413,0.08857808857808853,2,1,-0.08903672903672902
0.75,none,0.08,5.0,9,no,11,-1.126104213060736,110.0,-0.010237311027824872,2,1,8,5,-4.451836451836451,-0.08903672903672902,2,-0.21739130434782628,-0.010869565217391314,4,3.5431235431235413,0.08857808857808853,2,1,-0.08903672903672902
0.75,none,0.08,5.0,99,no,11,-1.126104213060736,110.0,-0.010237311027824872,2,1,8,5,-4.451836451836451,-0.08903672903672902,2,-0.21739130434782628,-0.010869565217391314,4,3.5431235431235413,0.08857808857808853,2,1,-0.08903672903672902
1.0,none,0.04,7.0,8,yes,22,-2.25384255290826,220.0,-0.010244738876855728,3,5,14,9,1.9880968802076442,0.02208996533564049,5,-1.9576257076257078,-0.03915251415251415,8,-2.2843137254901964,-0.028553921568627454,5,1,-0.03915251415251415
0.75,next_plate_appearance,0.04,7.0,99,both,60,-6.168073232389473,600.0,-0.010280122053982455,15,12,2,20,12.89921824261345,0.06449609121306725,20,-20.188456754641013,-0.10094228377320506,20,1.1211652796380962,0.005605826398190481,20,2,-0.10094228377320506
0.75,next_pitch,0.04,10.0,8,yes,31,-3.189933671887011,310.0,-0.010290108618990358,3,0,12,13,0.5063048721776185,0.0038946528629047582,8,-2.9652014652014644,-0.03706501831501831,10,-0.7310370788631659,-0.007310370788631659,8,1,-0.03706501831501831
1.0,none,0.2,5.0,8,yes,5,-0.5146464646464621,50.0,-0.010292929292929243,2,0,3,2,-0.02222222222222059,-0.0011111111111110294,2,-0.6114718614718606,-0.03057359307359303,1,0.11904761904761915,0.011904761904761915,1,1,-0.03057359307359303
0.25,next_pitch,0.3,10.0,9,yes,12,-1.2368121520663895,120.0,-0.010306767933886579,3,1,6,2,0.4444444444444451,0.022222222222222254,6,-8.347923263177503,-0.1391320543862917,4,6.666666666666668,0.16666666666666669,2,2,-0.1391320543862917
0.25,next_plate_appearance,0.04,10.0,99,both,53,-5.481909141429433,530.0,-0.010343224795149875,25,4,1,19,2.4865305421004193,0.013087002853160102,18,-22.32713654222671,-0.12403964745681506,16,14.358696858696861,0.08974185536685539,16,2,-0.12403964745681506
0.25,next_plate_appearance,0.08,10.0,99,both,53,-5.481909141429433,530.0,-0.010343224795149875,25,4,1,19,2.4865305421004193,0.013087002853160102,18,-22.32713654222671,-0.12403964745681506,16,14.358696858696861,0.08974185536685539,16,2,-0.12403964745681506
1.0,none,0.04,10.0,9,no,69,-7.160236294105591,690.0,-0.010377154049428393,12,11,44,25,-5.645586014224399,-0.0225823440568976,19,-8.943681624262931,-0.04707200854875227,25,7.429031344381735,0.02971612537752694,19,1,-0.04707200854875227
1.0,next_pitch,0.04,5.0,99,no,16,-1.6635178254171403,160.0,-0.010396986408857127,0,0,8,5,-1.8958188958188964,-0.037916377916377926,6,-0.28051944241875615,-0.004675324040312603,5,0.5128205128205118,0.010256410256410236,5,1,-0.037916377916377926
0.5,next_plate_appearance,0.16,7.0,8,both,23,-2.3949756208043698,230.0,-0.010412937481758129,5,4,0,9,-5.9277105853234415,-0.06586345094803824,6,-2.444946357989837,-0.040749105966497286,8,5.977681322508911,0.07472101653136139,6,1,-0.06586345094803824
1.0,next_pitch,0.08,7.0,6,yes,11,-1.1656120997393549,110.0,-0.010596473633994135,2,0,3,6,0.28676885264159746,0.004779480877359957,2,-0.9523809523809519,-0.047619047619047596,3,-0.5000000000000003,-0.016666666666666677,2,1,-0.047619047619047596
0.75,next_plate_appearance,0.08,10.0,8,both,76,-8.124937998608875,760.0,-0.010690707892906414,21,18,2,29,-9.676887308675473,-0.03336857692646715,19,-2.345390228828102,-0.012344159099095272,28,3.8973395388947014,0.013919069781766791,19,1,-0.03336857692646715
0.75,next_pitch,0.16,7.0,9,no,22,-2.3559817962295972,220.0,-0.010709008164679987,0,1,5,6,1.7085863607602716,0.028476439346004526,8,-2.504902535255283,-0.03131128169069104,8,-1.5596656217345857,-0.01949582027168232,6,1,-0.03131128169069104
0.75,next_pitch,0.16,7.0,99,no,22,-2.3559817962295972,220.0,-0.010709008164679987,0,1,5,6,1.7085863607602716,0.028476439346004526,8,-2.504902535255283,-0.03131128169069104,8,-1.5596656217345857,-0.01949582027168232,6,1,-0.03131128169069104
0.75,next_pitch,0.16,10.0,6,yes,8,-0.8596266500039031,80.0,-0.01074533312504879,1,0,3,5,0.0927543023770489,0.001855086047540978,2,-0.9523809523809519,-0.047619047619047596,1,0.0,0.0,1,1,-0.047619047619047596
1.0,next_pitch,0.12,10.0,8,yes,19,-2.0515972398005786,190.0,-0.01079788020947673,2,0,7,7,-0.32946791984517204,-0.004706684569216743,5,-2.062520812520813,-0.04125041625041626,7,0.34039149256540613,0.00486273560807723,5,1,-0.04125041625041626
0.75,next_pitch,0.12,10.0,8,yes,17,-1.8440214822248209,170.0,-0.01084718518955777,2,0,7,7,-0.46280125317850557,-0.006611446473978651,4,-1.7216117216117217,-0.04304029304029304,6,0.34039149256540613,0.0056731915427567685,4,1,-0.04304029304029304
0.5,none,0.04,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,none,0.04,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,none,0.08,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,none,0.08,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,next_pitch,0.04,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,next_pitch,0.04,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.75,none,0.04,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.75,none,0.08,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.75,none,0.08,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.75,next_pitch,0.04,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,none,0.04,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,none,0.08,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,none,0.08,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,none,0.3,5.0,8,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,next_pitch,0.04,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,next_pitch,0.08,3.0,6,both,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,next_pitch,0.08,3.0,6,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
1.0,next_pitch,0.3,5.0,8,no,2,-0.21739130434782628,20.0,-0.010869565217391314,0,0,2,0,0.0,0.0,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,0,0,-0.02173913043478263
0.5,next_plate_appearance,0.2,10.0,99,both,45,-4.993793570075746,450.0,-0.011097319044612768,14,7,2,16,10.020908328146561,0.062630677050916,14,-32.23731197127007,-0.23026651408050047,15,17.22261007304776,0.11481740048698508,14,2,-0.23026651408050047
0.75,next_pitch,0.04,5.0,9,no,12,-1.3372317926093684,120.0,-0.011143598271744737,1,0,5,5,-1.8958188958188964,-0.037916377916377926,3,0.04576659038901604,0.0015255530129672013,4,0.5128205128205118,0.012820512820512794,3,2,-0.037916377916377926
0.75,none,0.16,10.0,99,both,59,-6.62691647565944,590.0,-0.011232061823151594,11,7,38,20,17.00410628878884,0.0850205314439442,20,-23.01968441151782,-0.11509842205758909,19,-0.6113383529304599,-0.003217570278581368,19,1,-0.11509842205758909
0.75,next_pitch,0.08,7.0,6,yes,10,-1.1560882902155454,100.0,-0.011560882902155454,2,0,3,6,0.15343551930826393,0.0025572586551377324,2,-0.9523809523809519,-0.047619047619047596,2,-0.3571428571428574,-0.01785714285714287,2,1,-0.047619047619047596
1.0,next_plate_appearance,0.16,10.0,9,both,62,-7.213118520032484,620.0,-0.011634062129084652,11,15,2,19,5.9841062344277205,0.031495295970672216,22,-20.568330228375277,-0.09349241012897853,21,7.371105473915076,0.035100502256738456,19,2,-0.09349241012897853
0.75,next_pitch,0.04,5.0,99,no,13,-1.515803221180797,130.0,-0.011660024778313823,1,0,6,5,-1.8958188958188964,-0.037916377916377926,4,-0.13280483818241265,-0.0033201209545603164,4,0.5128205128205118,0.012820512820512794,4,1,-0.037916377916377926
0.5,next_pitch,0.12,7.0,9,no,24,-2.79847923872704,240.0,-0.011660330161362666,0,0,7,9,0.7898984420723534,0.008776649356359483,6,-2.028712059064808,-0.03381186765108013,9,-1.5596656217345857,-0.017329618019273175,6,1,-0.03381186765108013
0.5,next_pitch,0.12,7.0,99,no,24,-2.79847923872704,240.0,-0.011660330161362666,0,0,7,9,0.7898984420723534,0.008776649356359483,6,-2.028712059064808,-0.03381186765108013,9,-1.5596656217345857,-0.017329618019273175,6,1,-0.03381186765108013
1.0,next_pitch,0.04,10.0,8,yes,37,-4.324680297810109,370.0,-0.01168832512921651,3,0,14,14,0.05140291139330461,0.00036716365280931864,10,-3.5021889874831054,-0.035021889874831055,13,-0.873894221720309,-0.0067222632440023765,10,1,-0.035021889874831055
0.5,next_pitch,0.04,3.0,8,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.04,3.0,8,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.04,3.0,9,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.04,3.0,9,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.04,3.0,99,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.04,3.0,99,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,8,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,8,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,9,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,9,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,99,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_pitch,0.08,3.0,99,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.04,3.0,8,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.04,3.0,9,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.04,3.0,99,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,8,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,8,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,9,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,9,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,99,both,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.75,next_pitch,0.08,3.0,99,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
1.0,next_pitch,0.04,3.0,8,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
1.0,next_pitch,0.04,3.0,9,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
1.0,next_pitch,0.04,3.0,99,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
1.0,next_pitch,0.08,3.0,8,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
1.0,next_pitch,0.08,3.0,9,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
1.0,next_pitch,0.08,3.0,99,no,3,-0.35252643948296153,30.0,-0.011750881316098718,0,0,2,1,-0.13513513513513525,-0.013513513513513525,1,-0.21739130434782628,-0.02173913043478263,1,0.0,0.0,1,0,-0.02173913043478263
0.5,next_plate_appearance,0.04,7.0,8,both,36,-4.231016937195999,360.0,-0.011752824825544442,9,6,1,14,-6.7126108702237275,-0.047947220501598053,8,-2.0194144430962195,-0.025242680538702746,14,4.501008376123948,0.03215005982945677,8,1,-0.047947220501598053
1.0,none,0.04,3.0,8,yes,3,-0.35366104483751576,30.0,-0.011788701494583859,1,1,1,0,0.0,0.0,2,-0.2360139860139862,-0.01180069930069931,1,-0.11764705882352952,-0.011764705882352951,0,0,-0.01180069930069931
1.0,none,0.04,3.0,9,yes,3,-0.35366104483751576,30.0,-0.011788701494583859,1,1,1,0,0.0,0.0,2,-0.2360139860139862,-0.01180069930069931,1,-0.11764705882352952,-0.011764705882352951,0,0,-0.01180069930069931
1.0,none,0.04,3.0,99,yes,3,-0.35366104483751576,30.0,-0.011788701494583859,1,1,1,0,0.0,0.0,2,-0.2360139860139862,-0.01180069930069931,1,-0.11764705882352952,-0.011764705882352951,0,0,-0.01180069930069931
1.0,next_plate_appearance,0.04,3.0,8,yes,3,-0.35366104483751576,30.0,-0.011788701494583859,1,1,0,0,0.0,0.0,2,-0.2360139860139862,-0.01180069930069931,1,-0.11764705882352952,-0.011764705882352951,0,0,-0.01180069930069931
1.0,next_plate_appearance,0.04,3.0,9,yes,3,-0.35366104483751576,30.0,-0.011788701494583859,1,1,0,0,0.0,0.0,2,-0.2360139860139862,-0.01180069930069931,1,-0.11764705882352952,-0.011764705882352951,0,0,-0.01180069930069931
1.0,next_plate_appearance,0.04,3.0,99,yes,3,-0.35366104483751576,30.0,-0.011788701494583859,1,1,0,0,0.0,0.0,2,-0.2360139860139862,-0.01180069930069931,1,-0.11764705882352952,-0.011764705882352951,0,0,-0.01180069930069931
1.0,next_pitch,0.12,7.0,9,no,29,-3.422384319153859,290.0,-0.011801325238461583,0,1,9,9,0.7898984420723534,0.008776649356359483,10,-2.652617139491627,-0.026526171394916268,10,-1.5596656217345857,-0.015596656217345857,9,1,-0.026526171394916268
1.0,next_pitch,0.12,7.0,99,no,29,-3.422384319153859,290.0,-0.011801325238461583,0,1,9,9,0.7898984420723534,0.008776649356359483,10,-2.652617139491627,-0.026526171394916268,10,-1.5596656217345857,-0.015596656217345857,9,1,-0.026526171394916268
0.75,none,0.08,5.0,6,yes,7,-0.8285893641825841,70.0,-0.01183699091689406,2,1,4,5,0.12379158819836777,0.0024758317639673555,1,-0.9523809523809519,-0.09523809523809519,1,0.0,0.0,1,1,-0.09523809523809519
0.5,next_plate_appearance,0.04,10.0,9,both,87,-10.397434422928699,870.0,-0.011951074049343332,31,14,3,33,-3.1575671359974065,-0.009568385260598201,23,-20.88657563117202,-0.09081119839640008,31,13.646708344240738,0.04402163982013141,23,1,-0.09081119839640008
0.75,none,0.08,5.0,8,both,20,-2.3912015137512546,200.0,-0.011956007568756272,4,2,14,11,-4.883600419193637,-0.044396367447214875,3,-1.1697722567287783,-0.038992408557625945,6,3.6621711621711603,0.061036186036186005,3,1,-0.044396367447214875
0.75,next_plate_appearance,0.16,7.0,8,both,26,-3.1175585933873426,260.0,-0.011990609974566703,4,6,0,9,-5.9277105853234415,-0.06586345094803824,8,-4.080227743271221,-0.05100284679089027,9,6.890379735207323,0.07655977483563692,8,1,-0.06586345094803824
0.75,none,0.2,10.0,99,both,47,-5.669198288230387,470.0,-0.012062124017511461,10,4,30,16,17.932820147213558,0.11208012592008473,15,-23.899770991604395,-0.15933180661069596,16,0.29775255616044866,0.001860953476002804,15,2,-0.15933180661069596
